name,address,lat,lon,naics,owner_last,owner_firs,owner_midd
"GAYNOR ESTATES, LLC",3502 W Caton Ave Baltimore MD 21229 USA,39.287460000000003,-76.674890000000005,"531210",DEROSA,HELEN,NULL
DIVINE CATHEDRAL CHURCH,172 N Monastery Ave Baltimore MD 21229,39.289122999999996,-76.675308999999999,"813110",DAVIS,JOSEFA,NULL
HILTON MART,619 Mt Holly St Baltimore MD 21229,39.294156000000001,-76.679579000000004,"453998",CADMAN,TERRY,TROY
"BEAUTIFUL CURLS N'TWISTS HAIR CARE, LLC",1647 Lemmon St Baltimore MD 21223,39.285721000000002,-76.642880000000005,"812112",GULBRANSON,JAMES,NULL
E C O,2014 Edmondson Ave Baltimore MD 21223 USA,39.295226000000000,-76.649540000000002,"624190",FARRUGGIA,NATHAN,GEORGE
URS,1000 S Monroe St Baltimore MD 21230,39.276094000000001,-76.644609000000003,"541330",LATHAM,KAYCEE,NULL
UNIVERSAL BROKERS,938 N Monroe St Baltimore MD 21217,39.299126999999999,-76.647740999999996,"999990",LUGO,JEFFERY,ZACK
MASON MEMORIAL CHURCH OF GOD IN CHRIST INC,2608 Frederick Ave Baltimore MD 21223 USA,39.282626000000000,-76.657899000000000,"813110",DOUGLAS,MARY,FRANCES
TRUCK & HEAVY EQUIPMENT REPAIR,2025 W Lexington St Baltimore MD 21223 USA,39.290303999999999,-76.649839999999998,"811111",SMITH,IAN,NULL
"ON YOUR WAY HAULING, LLC",610 Allendale St Baltimore MD 21229,39.294429999999998,-76.678630999999996,"484110",FISHER,ALFRED,HAYWOOD
KIMS FOOD MARKET,273 N Fulton Ave Baltimore MD 21223,39.291832999999997,-76.645195000000001,"445110",FUTRELL,VANNA,VICKEY
BEST CARE PHARMACY IN,480 Wellesley St Baltimore MD 21229,39.279451000000002,-76.668380999999997,"446110",HOLLENBECK,KARYL,NULL
ADANTE ASSOCIATES LLC,2560 Harlem Ave Baltimore MD 21216,39.296363999999997,-76.657342000000000,"492210",ORMSBEE,ISREAL,NULL
FEDMIL HUMAN RESOURCES SUPPORT SERVICE,2921 Arunah Ave Baltimore MD 21216 USA,39.295025000000003,-76.665972999999994,"541612",LEMAN,MINA,BARBARA
T O BEST CO,649 S Brice St Baltimore MD 21223,39.280287000000001,-76.647604999999999,"332322",STAGGS,MARJORIE,NULL
MARILYN'S HOUSE LLC,3133 Elbert St Baltimore MD 21229,39.287094000000003,-76.670006999999998,"999990",ADDO,FRANCES,NULL
UNIVERSAL CARRIER INDUSTRIES LLC,452 S Bentalou St Baltimore MD 21223,39.282114999999997,-76.652735000000007,"339999",SUNDT,MARC,RONALD
YOUR WAY FREIGHT,2415 W Mosher St Baltimore MD 21216 USA,39.299072000000002,-76.655625999999998,"488999",POWERS,SANDRA,JULIE
MARY E RODMAN ELEMENTARY SCHOOL,3663 W Franklin St Baltimore MD 21229,39.292529999999999,-76.676347000000007,"611110",BREEDEN,TRACY,NULL
BROTHERS FIVE,2771 Wilkens Ave Baltimore MD 21223,39.276155000000003,-76.660467999999995,"811111",SMITH,RICHARD,NULL
U HAUL,490 Brunswick St Baltimore MD 21223 USA,39.279218999999998,-76.659542999999999,"532490",WRIGHT,CLINT,WILTON
EAR TO THE STREETS,1808 W Baltimore St Baltimore MD 21223,39.288437000000002,-76.645516999999998,"621111",DOLLIVER,JERRY,NULL
ALDERMANS FAMILY DAY CARE,1045 Poplar Grove St Baltimore MD 21216,39.299694000000002,-76.664924999999997,"624410",MCFARLIN,ROBERT,MIKE
"AVALON CONSULTING SERVICES, LLC",330 N Warwick Ave Baltimore MD 21223 USA,39.292532000000001,-76.656952000000004,"541611",GARDNER,DANIELLE,CHRISTY
"XEROX STATE & LOCAL SOLUTIONS, INC",1000 S Monroe St Baltimore MD 21230,39.276094000000001,-76.644609000000003,"541512",HEAL,DAVID,NULL
MARK BOLD STEEL INDUSTRY,668 S Smallwood St Baltimore MD 21223,39.279086999999997,-76.650172999999995,"423510",RICH,RICHARD,NULL
H & B ENTERPRISES,1575 McHenry St Baltimore MD 21223,39.284300000000002,-76.641931000000000,"531210",HAMILTON,FRANCES,CAROLYN
MARK'S BARBER SHOP,2073 Edmondson Ave Baltimore MD 21223,39.294884000000003,-76.650198000000003,"812111",RHETT,EARNEST,NULL
WEST YOURTH OPPORTUNITY CENTER,962 N Parrish St Baltimore MD 21217,39.299596999999999,-76.642413000000005,"624110",BROWN,RICH,NULL
POP'S SHOP,2354 Wilkens Ave Baltimore MD 21223,39.280265999999997,-76.652889000000002,"445310",BARNETT,KEITH,ALBERT
CONSTRUCTION SERVICES,330 N Warwick Ave Baltimore MD 21223 USA,39.292532000000001,-76.656952000000004,"541990",SAECHAO,LLOYD,NULL
"WINGS OF INSPIRATION SCHOOL FOR THE PERFORMING ARTS, LLC",268 S Vincent St Baltimore MD 21223,39.284657000000003,-76.642954000000003,"999990",DRISKELL,CARLI,NULL
ANDY S AUTO BODY & PAIN,221 N Pulaski St Baltimore MD 21223,39.291024999999998,-76.650036999999998,"811121",PASCUAL,ANGELICA,OPAL
W & N INVESTMENT GROUP INC.,1841 W Fayette St Baltimore MD 21223,39.289327999999998,-76.646257000000006,"523910",KRAMER,KATHRINE,BETTY
TRADING POST GROCERY,283 N Fulton Ave Baltimore MD 21223,39.291913999999998,-76.645206999999999,"445110",GOWELL,VIVIAN,NULL
PENROSE CORNER LIQUOR,249 N Payson St Baltimore MD 21223,39.291418000000000,-76.648713000000001,"445310",VARGAS,CARLIE,NULL
MACRO CONCEPT LLC,3337 Frederick Ave Baltimore MD 21229,39.280624000000003,-76.673063999999997,"541990",SIMS,QUENTIN,ERIC
"VICTORY OUTREACH BALTIMORE, MD. INC.",2117 W Fairmount Ave Baltimore MD 21223,39.288597000000003,-76.650322000000003,"621111",MAGANA,NATHAN,CARMELO
PRECISION CONTRACTING & DEVELOPING INC,859 McKean Ave Baltimore MD 21217,39.298293999999999,-76.646563999999998,"236115",THOMPSON,CARRIE,THELMA
SARAH M. ROACH ELEMENTARY SCHOOL,3492 Old Frederick Rd Baltimore MD 21229,39.282797000000002,-76.675077000000002,"611110",KIM,EUSEBIA,PAMELA
"NCO FINANCIAL SYSTEMS, INC",1044 S Monroe St Baltimore MD 21230,39.275877000000001,-76.644113000000004,"561440",ROATH,GEORGIE,NULL
THE LONGWOOD,420 S Longwood St Baltimore MD 21223,39.279834999999999,-76.666685000000001,"722410",MANIS,SANDY,ALESHIA
TRANSFORMATION BAPTIST CHURCH,1632 W Lanvale St Baltimore MD 21217 USA,39.297845000000002,-76.643991999999997,"813110",OPPERMAN,JEFFERY,BLAKE
FAMOUS PAWNBROKERS 48,214 Goldsmith St Baltimore MD 21223,39.284717000000001,-76.647722999999999,"522298",ANDERSON,TYRELL,NULL
J.K.M INC.,101 S Payson St Baltimore MD 21223,39.285984999999997,-76.648236999999995,"999990",JOHNSON,JANE,NULL
BRANDSONS CARPET & UPHOLSTRY CLEANING,762 Mt Holly St Baltimore MD 21229,39.296059000000000,-76.680125000000004,"811420",GIBSON,EDNA,VANESSA
"TRINITY FAMILY LIFE CENTER, INC.",944 Chief St Baltimore MD 21216,39.298963999999998,-76.654413000000005,"561499",GRONBERG,MARY,NULL
SAMUEL JONES,63 S Franklintown Rd Baltimore MD 21223,39.287250999999998,-76.658496000000000,"484110",ARNOLD,GERALD,NULL
GRANDMA'S CANDLE SHOP,2229 W Saratoga St Baltimore MD 21223 USA,39.291632999999997,-76.652632999999994,"453998",CARTAGENA,PETER,JOHNATHAN
"EASE PAINTING AND CONSTRUCTION, INC.",1504 W Lafayette Ave Baltimore MD 21217,39.299041000000003,-76.641931999999997,"238320",DARLING,DIANA,NULL
CHURCH LADII,74 N Culver St Baltimore MD 21229,39.287410999999999,-76.676142999999996,"813110",KING,CARRIE,DOROTHY
HOLLINS STREET ASSOCIATES LIMITED PARTNERSHIP,2574 Hollins St Baltimore MD 21223,39.286884000000001,-76.657892000000004,"531110",WETTER,JULIO,NULL
"DAVIS, CORRIS P.A.",2235 W Lexington St Baltimore MD 21223,39.290202999999998,-76.652086999999995,"541219",VANSKIVER,CHARLES,PAUL
OPERATION REACHOUT SOUTHWEST I,24 N Fulton Ave Baltimore MD 21223 USA,39.288874000000000,-76.645550999999998,"999990",FOY,KRYSTAL,SARAH
G.HILL ELECTRICAL SERVICES,3855 W Franklin St Baltimore MD 21229,39.292220999999998,-76.680080000000004,"541990",IMIG,RAY,RICHARD
D2D LOGISTICS INC.,2555 W Lafayette Ave Baltimore MD 21216,39.298130000000000,-76.658366000000001,"488991",BELL,GARY,NULL
UNSELD'S DEVELOPMENT CENTER FOR CHILDREN INC,3346 Frederick Ave Baltimore MD 21229,39.281281000000000,-76.673158000000001,"624410",JENSEN,SHANE,ROGER
AARON'S TERMITE AND PEST CONTROL INC.,21 N Rosedale St Baltimore MD 21229,39.286197000000001,-76.668796000000000,"561710",DRIER,DONNETTE,LENORE
EVERGREEN AME CHURCH,3356 Old Frederick Rd Baltimore MD 21229,39.282001999999999,-76.673147999999998,"813110",FRAZIER,YVONNE,RHONDA
DAILY CASH EASY,232 N Monastery Ave Baltimore MD 21229,39.289637999999997,-76.674591000000007,"511110",WIECZOREK,TRAVIS,WILLIAM
DESTINI BEAUTY SALON,2510 Hollins St Baltimore MD 21223,39.286864999999999,-76.656328000000002,"812112",SYKORA,KEITH,NULL
NETTA'S CREATIONS,2030 Frederick Ave Baltimore MD 21223,39.286110999999998,-76.649360999999999,"448150",HAGER,DORTHY,NULL
KIMBERLY MUSSER DESIGN CONSULTING,2623 Wilkens Ave Baltimore MD 21223,39.278531999999998,-76.656533999999994,"541618",HULICK,FELIX,VICTOR
"NEXT CHANCE PROPERTIES, INCORPORATED",227 Mt Holly St Baltimore MD 21229,39.290199999999999,-76.679185000000004,"531312",WESTGATE,DOMENICA,LAURA
JFS HOME REFINING,2574 Frederick Ave Baltimore MD 21223,39.282860999999997,-76.657050999999996,"999990",WEISMAN,JOHN,NULL
TIFFANY'S BEAUTY SUPPLY,2328 W Lexington St Baltimore MD 21223 USA,39.290523999999998,-76.653896000000003,"452990",DOO,LUIS,NULL
CUT RITE,2329 W Lexington St Baltimore MD 21223 USA,39.290121999999997,-76.653873000000004,"812112",JOHNSON,OMEGA,NULL
LEE'S MINI MARKET,1802 Edmondson Ave Baltimore MD 21223,39.295312000000003,-76.645876999999999,"445120",WANG,NELSON,DYLAN
SANDHU PREETINDER S M D,1978 W Fairmount Ave Baltimore MD 21223,39.288915000000003,-76.648512999999994,"621111",PERNA,MICHAEL,WILLIAM
CHRIS MONROE,2915 Frederick Ave Baltimore MD 21223,39.279505000000000,-76.664680000000004,"999990",SMITH,KEVIN,TONY
BMOREHOMES LLC,962 Whitmore Ave Baltimore MD 21216,39.299045000000000,-76.658328999999995,"999990",RENAULT,ALFRED,NULL
BEN GROVE,321 S Bruce St Baltimore MD 21223,39.284101000000000,-76.643992999999995,"238130",LOWE,PATRICIA,LAURINDA
UNDER PRESSURE POWERWASHING,208 N Payson St Baltimore MD 21223,39.290683999999999,-76.649033000000003,"561990",FELICIANO,EMILY,OPAL
RYDER SYSTEM INC,914 S Brunswick St Baltimore MD 21223,39.277372000000000,-76.658756999999994,"532120",FARLEY,REGINALD,CURTIS
STAR MOON CORPORATION,2454 W Baltimore St Baltimore MD 21223,39.287911999999999,-76.656181000000004,"999990",OLGUIN,MICHAEL,NULL
KIM'S LIQUORS & GROCERY,222 N Monastery Ave Baltimore MD 21229,39.289552000000000,-76.674700999999999,"445310",EASTERLING,BETTY,NULL
SANCTUARY CHURCH,806 N Fulton Ave Baltimore MD 21217 USA,39.297877000000000,-76.645983999999999,"813110",DUKE,EDWARDO,NULL
URBAN DEVELOPMENT & CONTRACTING G,2338 Harlem Ave Baltimore MD 21216,39.296494000000003,-76.653929000000005,"238990",RAMOS,ELEANOR,ROSE
KERN'S CONFECTIONARY,300 S Monroe St Baltimore MD 21223 USA,39.284117999999999,-76.646936999999994,"445292",JEROME,BRUCE,NULL
MANAGEMENT PROSPERI,1940 W Fayette St Baltimore MD 21223,39.289619999999999,-76.647706999999997,"561110",MEDINA,LORA,NULL
SEE N TRY CHANT N TELL DAY CARE,944 Chief St Baltimore MD 21216,39.298963999999998,-76.654413000000005,"624190",WEINMAN,BARBARA,NULL
"KIRAN VORA BENEFITS AGENCY, LLC",649 S Smallwood St Baltimore MD 21223,39.279764999999998,-76.649491999999995,"999990",MINTER,ERYN,NULL
MCKOY'S BARBER SHOP,583 Allendale St Baltimore MD 21229,39.293650000000000,-76.678196999999997,"812111",SIMS,ROBERT,ALBERT
SPEED MART LLC,2023 Lemmon St Baltimore MD 21223,39.285480999999997,-76.648668999999998,"999990",RYAN,DEBBIE,NULL
DIRECT EXPRESS INC,2683 St Benedict St Baltimore MD 21223,39.278663000000002,-76.658379999999994,"484110",BURK,JAMES,RAY
LADY B TOURS,911 N Franklintown Rd Baltimore MD 21216,39.298287999999999,-76.666944999999998,"561520",ZINGARO,THERESA,NULL
SENSIBLE CONSULTANTS,344 S Mount St Baltimore MD 21223,39.283842999999997,-76.643737000000002,"493120",CAREY,TIMOTHY,NULL
H & G TAG N TITLE LLC,3615 Edmondson Ave Baltimore MD 21229,39.293686000000001,-76.677368999999999,"999990",BALIS,LORETTA,FRANCIS
CORONA GARCIA LLP,271 S Fulton Ave Baltimore MD 21223,39.284478000000000,-76.644768999999997,"722511",GARCIA,ALICE,IVA
STARVIN MARVIN'S BAIL BONDS INC,173 Goldsmith St Baltimore MD 21223,39.285294000000000,-76.647411000000005,"541990",HOWE,KEVIN,BLAKE
STADHAM CORPORATION OF MARYLAND,3201-3235 MD-144 Baltimore MD 21229,39.280456000000001,-76.670001999999997,"423850",TURNER,VALERIE,DOLORES
YOUTH OPPORTUNITY MIDDLE SCHOOL,962 N Parrish St Baltimore MD 21217,39.299596999999999,-76.642413000000005,"611110",WEISER,JENNIFER,NULL
BLUECRAFT MEDIA INC.,1668 Hollins St Baltimore MD 21223,39.287585000000000,-76.643310999999997,"518210",MUNOZ,GEORGE,DAVID
WILKENS AVE DENTAL,1962 Wilkens Ave Baltimore MD 21223,39.282041000000000,-76.647414999999995,"621210",LANE,MAURICE,MARK
PELICAN BAY SPORTS LOUNGE,427 S Payson St Baltimore MD 21223 USA,39.282252999999997,-76.647898999999995,"722410",HYERS,STEVE,NULL
"NEW FAYETTE STREET MARKET AND DELI, INC.",1984 W Fayette St Baltimore MD 21223,39.289597000000001,-76.648501999999993,"445110",SCHWARZ,TIEN,MARYLOU
KENNY K ENTERTAINMENT LLC,935 Mt Holly St Baltimore MD 21229,39.298208000000002,-76.679670999999999,"711510",SCADDEN,ALBERT,AARON
PREMIUM LINEN,2617 W Lexington St Baltimore MD 21223,39.289279999999998,-76.658615999999995,"424310",WALDO,JAMES,NULL
AMY BASTIAN,1950 W Lanvale St Baltimore MD 21217,39.297699000000001,-76.649045999999998,"813920",RIVERA,DANIEL,DAVID
PEOPLES CHURCH OF BALTIMORE BAPTIST INC,226 N Fulton Ave Baltimore MD 21223,39.291229000000001,-76.645612000000000,"813110",HARRIS,STUART,GREGORY
CENTRAL IRENE,652 N Pulaski St Baltimore MD 21217,39.295664000000002,-76.650683000000001,"999990",DENEEN,KAREN,COURTNEY
"EMMINIZER ENTERPRISES, INC",3120 Frederick Ave Baltimore MD 21229 USA,39.281514000000001,-76.669291000000001,"236115",BRYANT,GLORIA,NULL
PAUL KUNZE,3356 Dulany St Baltimore MD 21229,39.274678999999999,-76.674570000000003,"531110",LACOURSE,BARBARA,MELINDA
AMERICAN AUTO BARN LTD,2579 Edmondson Ave Baltimore MD 21223,39.294403000000003,-76.658782000000002,"811111",WEEKS,MAMIE,MARILYN
PATRICIA GROSS,3046 Edmondson Ave Baltimore MD 21223,39.294538000000003,-76.668141000000006,"812112",FIORI,KATHERINE,NULL
SAINT AMBROSE HOUSING AID CENTER,29 N Fulton Ave Baltimore MD 21223,39.288986000000001,-76.645007000000007,"446199",CLIFFORD,ROY,RUBEN
FIRST ABYSSINIA BAPTIST CHURCH,2512 Arunah Ave Baltimore MD 21216,39.295676999999998,-76.656762999999998,"813110",MENDEZ,SABINE,SYLVIA
WC PAINTER LLC,705 Wheeler Ave Baltimore MD 21216,39.295749000000001,-76.654680999999997,"238320",ELLINGSWORTH,EDWARD,LEONARD
"COMMUNITY BRIDGE, LLC",251 N Warwick Ave Baltimore MD 21223,39.290975000000003,-76.655636000000001,"561210",APPERSON,JOANN,CARRIE
"2 GETHER AS 1 ASSISTED LIVING, INC.",2934 Arunah Ave Baltimore MD 21216 USA,39.295361999999997,-76.666095999999996,"623110",TURVEY,CARLEY,LOUISE
WILLIE PINKEY,420 N Hilton St Baltimore MD 21229,39.292076000000002,-76.672937000000005,"561990",LUSK,BRENDA,ANGELA
NEW PRAYER MISSION CHURCH OF GOD IN CHRIST INC,101-137 S Caton Ave Baltimore MD 21229,39.284585000000000,-76.672824000000006,"813110",SAENZ,KAREN,NULL
ANCHOR OF CHANGE,777 Wheeler Ave Baltimore MD 21216,39.296799000000000,-76.654651000000001,"721310",CASADOS,HENRY,NULL
SANDRA ANN JACKSON,1835 W Lanvale St Baltimore MD 21217,39.297406000000002,-76.646835999999993,"999990",LIPSCOMB,BEN,NULL
FSAI,1717 Frederick Ave Baltimore MD 21223,39.287635999999999,-76.643908999999994,"624190",CHIEM,CAROLYN,MARYANN
PATTYS BAR,2185 McHenry St Baltimore MD 21223,39.283932999999998,-76.651032999999998,"722410",CANTRELL,PATSY,NULL
EASTERN SHORE,258 N Hilton St Baltimore MD 21229,39.290069000000003,-76.672802000000004,"999990",ROSS,HELEN,NULL
THE OLIVET BAPTIST CHURCH OF BALTIMORE MARYLAND,608 Edgewood St Baltimore MD 21229,39.294580000000003,-76.675805999999994,"813110",VERNON,RAYMOND,RANDELL
TALLEY INTERIOR PAINTING,243 Edgewood St Baltimore MD 21229,39.290438000000002,-76.675624999999997,"238320",ROJAS,CLINTON,CRUZ
